uuid,name,gwp,declared_unit,category
266f390642e34f40aa88428944cdd3e3,#67,328 kgCO2e,1 m3,Ready_Mix
ce1ab972f3c04069923af160f9a639b2,#67,263 kgCO2e,1 m3,Ready_Mix
025ce476ea9a4b80804f1fe2d1e58ea0,#67,198 kgCO2e,1 m3,Ready_Mix
4f5a28c2854144208b5d226c5ae2f2e4,#67,275 kgCO2e,1 m3,Ready_Mix
80810f18b44842e991fa405098fc7e35,#67,317 kgCO2e,1 m3,Ready_Mix
3d854d9bf2a246b08387f5b8476d5e07,#67,319 kgCO2e,1 m3,Ready_Mix
17bf7004cec84de1aa926bfc27118692,#8 3000psi ASH EXP STD,282 kgCO2e,1 m3,Ready_Mix
1e57be236bb54cf6882a0bd21081828e,#8 3000psi ASH EXP STD,294 kgCO2e,1 m3,Ready_Mix
a446e592df53411d96470aafffb99b82,#8 3000psi ASH EXP STD,288 kgCO2e,1 m3,Ready_Mix
6ffb5216f65f4cd0965a95ebe41afd38,#8 3000psi ASH EXP STD,287 kgCO2e,1 m3,Ready_Mix
7b7fd6411d3f41d2a439d65e28cca84e,#8 3000psi ASH EXP STD,285 kgCO2e,1 m3,Ready_Mix
1a34f85b009441868f43f44ea2f9a2e7,#8 3000psi ASH EXP STD,294 kgCO2e,1 m3,Ready_Mix
1afa6a5a012140adaf86eac082da8dcb,#8 3000psi ASH EXP STD,284 kgCO2e,1 m3,Ready_Mix
b5681a3db770473d943e936afbf46729,#8 3000psi ASH EXP STD,288 kgCO2e,1 m3,Ready_Mix
8321e96d01b64fd3bc8fe567692ccd18,#8 3000psi ASH EXP STD,284 kgCO2e,1 m3,Ready_Mix
cc4fcc5a25d545da8bd7ae6716a30a36,#8 3000psi ASH EXP STD,299 kgCO2e,1 m3,Ready_Mix
712d10c78e5d44058db7112e330f1650,#8 3000psi ASH EXP STD,280 kgCO2e,1 m3,Ready_Mix
01e5e65e997245d0840236e1ac7b976f,#8 3000psi ASH EXP STD,280 kgCO2e,1 m3,Ready_Mix
bdfc0c67279f4c3e986ca2f7aa768821,#8 3000psi ASH EXP STD,299 kgCO2e,1 m3,Ready_Mix
1afe50ca430c4ae8a49b37a66e971c95,#8 3000psi ASH EXP STD,285 kgCO2e,1 m3,Ready_Mix
ef3fbe2ca61d446a825683206be46732,#8 3000psi ASH EXP STD,299 kgCO2e,1 m3,Ready_Mix
b050d062107b46df9c1cce5a5590949f,#8 3000psi ASH EXP STD,285 kgCO2e,1 m3,Ready_Mix
957c5a2f48f04169b70bb821dd938394,#8 3000psi ASH EXP STD,287 kgCO2e,1 m3,Ready_Mix
af329fb6efd24710922e053bf069dd23,#8 3000psi ASH EXP STD,284 kgCO2e,1 m3,Ready_Mix
4ee6049f19194f00bda71a89b1da9011,#8 3000psi ASH EXP STD,285 kgCO2e,1 m3,Ready_Mix
e98d0160f40a4b06bedf4ffd3f0692cc,#8 3000psi ASH EXP STD,299 kgCO2e,1 m3,Ready_Mix
88868ced3d064ba49c00391fedb3a286,#8 3000psi ASH EXP STD,299 kgCO2e,1 m3,Ready_Mix
5a52520db8f54ee39cee5604b40d0b7c,#8 4000 ASH FLOW GRTPUMPCONC,355 kgCO2e,1 m3,Ready_Mix
8149d43bff804a4296e70d1e84e1b664,#8 4000 ASH FLOW GRTPUMPCONC,353 kgCO2e,1 m3,Ready_Mix
d8c3c7d2bc5e44abbeabab641ea64e23,#8 4000 ASH FLOW GRTPUMPCONC,368 kgCO2e,1 m3,Ready_Mix
7c5e1b029e8345f9b70915c47ceac7d8,#8 4000 ASH FLOW GRTPUMPCONC,350 kgCO2e,1 m3,Ready_Mix
df65ba60b87f43dfb31feab9870fbde8,#8 4000 ASH FLOW GRTPUMPCONC,367 kgCO2e,1 m3,Ready_Mix
3557432570d14290bc7ccad2709ab695,#8 4000 ASH FLOW GRTPUMPCONC,367 kgCO2e,1 m3,Ready_Mix
cbad38585b1447caac5a6767473ceea7,#8 4000 ASH FLOW GRTPUMPCONC,350 kgCO2e,1 m3,Ready_Mix
79e6b74bb5444aa2b8fe619b1f93f5cf,#8 4000 ASH FLOW GRTPUMPCONC,357 kgCO2e,1 m3,Ready_Mix
a466e18e149b439e8f79d88c9c6de46a,#8 4000 ASH FLOW GRTPUMPCONC,368 kgCO2e,1 m3,Ready_Mix
7f254b4bff6649bfb8cdca8124229608,#8 4000 ASH FLOW GRTPUMPCONC,364 kgCO2e,1 m3,Ready_Mix
6c4aa46b118e4020a1629a552ad95e18,#8 4000 ASH FLOW GRTPUMPCONC,367 kgCO2e,1 m3,Ready_Mix
7f7d03483e974d75803a46d458dd5c26,#8 4000 ASH FLOW GRTPUMPCONC,354 kgCO2e,1 m3,Ready_Mix
c3d80df18f714c56856f8551876310db,#8 4000 ASH FLOW GRTPUMPCONC,354 kgCO2e,1 m3,Ready_Mix
7bee6c05e1bc4011b36a594dc44024b0,#8 4000 ASH FLOW GRTPUMPCONC,364 kgCO2e,1 m3,Ready_Mix
4ab6e07a00ff431ebf28ab6469259a48,#8 4000 ASH FLOW GRTPUMPCONC,354 kgCO2e,1 m3,Ready_Mix
0d775755436440cab0b5bf7d9b79752d,#8 4000 ASH FLOW GRTPUMPCONC,367 kgCO2e,1 m3,Ready_Mix
79638da3994f4ab6bfdef4a7fbacf4ae,#8 4000 ASH FLOW GRTPUMPCONC,357 kgCO2e,1 m3,Ready_Mix
09a41942257248a38397b613d875cdf3,#8 4000 ASH FLOW GRTPUMPCONC,367 kgCO2e,1 m3,Ready_Mix
46817455fa284857b14ebe46abb653df,#8 4000 ASH FLOW GRTPUMPCONC,351 kgCO2e,1 m3,Ready_Mix
ebfd44f2bfc94f63ac72e4ddae6f802f,#8 4000 ASH FLOW GRTPUMPCONC,347 kgCO2e,1 m3,Ready_Mix
f5ca8ee5175d4c9f9e775acdde654039,#8 4000 ASH FLOW GRTPUMPCONC,353 kgCO2e,1 m3,Ready_Mix
ed61fede4c1d4abfa119face1bc61a45,#8 4000 ASH FLOW GRTPUMPCONC,355 kgCO2e,1 m3,Ready_Mix
af9e4533658b44b38b24b4ae7a2396c7,#exclude O35D28,396 kgCO2e,1 yd3,Ready_Mix
4c5ed0c7b6ec4708ba1820ed496f9946,#not_an_epd M3270013,0 kgCO2e,1 m3,Ready_Mix
ba9dd66b542c40fe920459e5672af65c,030D2S8,498.44 kgCO2e,1 yd³,Ready_Mix
11578a382f4643db9bf060cb64982e90,030D2S8,500.09 kgCO2e,1 yd³,Ready_Mix
8f08ef4a37a34ab3b646a6bd8a25a2ae,030D2S8,499.54 kgCO2e,1 yd³,Ready_Mix
6244585a3b894979845ef2a40e634cc7,030D2S8,497.4 kgCO2e,1 yd³,Ready_Mix
0a61e53267e943b793670dc715da87cc,035D2S8,428.29 kgCO2e,1 yd³,Ready_Mix
d0519862f8cf4e8c87dec4816be7bf73,035D2S8,427.91 kgCO2e,1 yd³,Ready_Mix
f1d898a404fe40319574d9dc6ac2d9c8,035D2S8,425.33 kgCO2e,1 yd³,Ready_Mix
a115963a73a84766b342b0306e8b692c,035D2S8,427.16 kgCO2e,1 yd³,Ready_Mix
7730a33c12184d379a3dc81ba272307e,040C4,418.94 kgCO2e,1 yd³,Ready_Mix
c6b928b3489149a18ad7fe98ac7e3973,040C4,416.34 kgCO2e,1 yd³,Ready_Mix
2a8f5cc91967476690e67080d1080f3f,040C4,419.28 kgCO2e,1 yd³,Ready_Mix
54dc100351a64586a090018fab830237,040C4,419.59 kgCO2e,1 yd³,Ready_Mix
1356d52988ba4e4984a04538c0ac67c1,040D4,479.63 kgCO2e,1 yd³,Ready_Mix
6d4649c1069e43ce8e99f07a39e8cd41,040D4,477.28 kgCO2e,1 yd³,Ready_Mix
0ac9903d3c1545dcb67ec7a6d7b93aa2,040D4,480.14 kgCO2e,1 yd³,Ready_Mix
93f169aeaee24234b79fff8810a03d56,040D4,478.97 kgCO2e,1 yd³,Ready_Mix
6c2457041d9d4ac68345531a1fd83579,042C6Z,391.81 kgCO2e,1 yd³,Ready_Mix
08ed3b11990b45b4816bde78dec2c2c5,042C6Z,394.94 kgCO2e,1 yd³,Ready_Mix
5cbfe68c0a9f4d5aaf789971693024a3,042C6Z,395.19 kgCO2e,1 yd³,Ready_Mix
f279f439ff514ad089af521886c68d81,042C6Z,394.73 kgCO2e,1 yd³,Ready_Mix
8326b4ac9a4b447580f89659b1198f95,045C4,373.37 kgCO2e,1 yd³,Ready_Mix
b49fa22d51fd44afa215ae167dcedd5d,045C4,376.57 kgCO2e,1 yd³,Ready_Mix
bd6fe2aeddad4ca99746428d66db8991,045C4,376.78 kgCO2e,1 yd³,Ready_Mix
f1cb022af002478487043f671bb3edb5,045C4,376.4 kgCO2e,1 yd³,Ready_Mix
1232c7c8e52d43a68c1589cb47920282,045D4,430.25 kgCO2e,1 yd³,Ready_Mix
ec8cbed4cd0043f692585d6026ac6746,045D4,429.8 kgCO2e,1 yd³,Ready_Mix
d040cb47cbf342b0ac2c4d5e9a6aade2,045D4,427.59 kgCO2e,1 yd³,Ready_Mix
3e8edb4da32e46249b3e6d3e79fdd917,045D4,430.64 kgCO2e,1 yd³,Ready_Mix
3b478c4449094ac1b068d596127c3e95,050C4,342.77 kgCO2e,1 yd³,Ready_Mix
1646951b458e4bc09f76dac1cc2aa54b,050C4,342.91 kgCO2e,1 yd³,Ready_Mix
76022253597041d7b6264b5c2d89d718,050C4,339.38 kgCO2e,1 yd³,Ready_Mix
b156a603841d4e6aa060207f016acf44,050C4,342.75 kgCO2e,1 yd³,Ready_Mix
11d80c1b471b4a499d0df453ae88d4f0,050D4,387.94 kgCO2e,1 yd³,Ready_Mix
4c2a55bafc4b4b09ba6a2a16b5e0cd6a,050D4,390.83 kgCO2e,1 yd³,Ready_Mix
e4972c7915e3460cb282869423d765e8,050D4,391.13 kgCO2e,1 yd³,Ready_Mix
40bde7a78ff84e8e88c99d197a925a83,050D4,390.54 kgCO2e,1 yd³,Ready_Mix
f8f4f03e55b844b9bdc75509b6ebbd80,07S530,262.1632325 kgCO2e,1 m^3,Ready_Mix
5d14a3a1625d419783a8b24701137a76,08T766SC,273.7689774 kgCO2e,1 m^3,Ready_Mix
11e8140f997a498881a5e3490911853b,10004368,203.22276 kgCO2e,1 m^3,Ready_Mix
c08cf7c9192a4c88b81030cb5b10a33e,10004368,191.70775 kgCO2e,1 m^3,Ready_Mix
f1b8157d31164c8396207d4a9587cbb4,10004368,203.70367 kgCO2e,1 m^3,Ready_Mix
91159572e214476a877bb4e0493ad372,10004543,203.45041 kgCO2e,1 m^3,Ready_Mix
1981dd353a6d42929860900ffc407f2f,10004543,204.5894 kgCO2e,1 m^3,Ready_Mix
02a496cafa1e408cb63c0e550203b161,10004906,208.25642 kgCO2e,1 m^3,Ready_Mix
2c9ba6ff695c4fa4baf2582b39a5aadb,10004908,230.05486 kgCO2e,1 m^3,Ready_Mix
c2e95645041748c9970d38acf73f8f18,10004908,237.61678 kgCO2e,1 m^3,Ready_Mix
68425776f07b480184dcb671bea3085a,10004909,239.55124 kgCO2e,1 m^3,Ready_Mix
036d750729df47f9aa4dde91e09697fc,10004910,232.35439 kgCO2e,1 m^3,Ready_Mix
759274d801f3415baeb22dbd76313b3e,10004910,240.03383 kgCO2e,1 m^3,Ready_Mix
8a35d52ebbc440218048262f69a9bc8b,10004910,240.03383 kgCO2e,1 m^3,Ready_Mix
44a62d965fe44e2ab989e84b4725a575,10004911,232.45285 kgCO2e,1 m^3,Ready_Mix
4f51e97120ed42fd8068df75a983e5b8,1028081,322 kgCO2e,1 m3,Ready_Mix
ba8d14a2ad344bd4a1d7631cfc2c8431,1028129,390 kgCO2e,1 m3,Ready_Mix
bf33c982e4694592a3952c721959cfcc,1028131,328 kgCO2e,1 m3,Ready_Mix
5836ed3774e2448db833f497571c9d56,1028131,326 kgCO2e,1 m3,Ready_Mix
2e7a81a38ef047bcbe56d8cbaa0cb67f,1028131,339 kgCO2e,1 m3,Ready_Mix
2127611cc01b48c3a4277cee5cdc3de8,1028131,327 kgCO2e,1 m3,Ready_Mix
202f3b3aa95f4c8a9ae77e08f66b53ba,1028131T1,329 kgCO2e,1 m3,Ready_Mix
09978e2b472144ab9f6937293a244370,1028166,284 kgCO2e,1 m3,Ready_Mix
467dde78ceea442293550c6db6967123,1028166,257 kgCO2e,1 m3,Ready_Mix
222963619a5845f7a71942d2ced3fc61,1152536,361 kgCO2e,1 m3,Ready_Mix
e8f8819b034a4e3b8ac5f534736c3dbf,1152536,307 kgCO2e,1 m3,Ready_Mix
06514bc89a3d406aa63141bb3039946b,1152536,248 kgCO2e,1 m3,Ready_Mix
2993883024be4f3191ad0c24846c6106,1152539,278 kgCO2e,1 m3,Ready_Mix
477df31b02414193b2a70610bcb1fb06,1152539,330 kgCO2e,1 m3,Ready_Mix
d2cd3593a240491589cf9c49dd2e5bf7,1152539,275 kgCO2e,1 m3,Ready_Mix
d01063f9fed948b694c2852f16779a9f,1152539,318 kgCO2e,1 m3,Ready_Mix
faeca1d89e6a44d297196ed44537b038,1152539,325 kgCO2e,1 m3,Ready_Mix
3c12c544f36a4ad6a659a4f7e8069e5e,1159421,423 kgCO2e,1 m3,Ready_Mix
cdc88aa05e334cdfa8a8ce11cc73b6fc,1159511,470 kgCO2e,1 m3,Ready_Mix
6327dc6057dd4dcdb89a1150e2deb687,1176858,443 kgCO2e,1 m3,Ready_Mix
2b3b7591822c4e028f2aa465a6e30542,1176858,443 kgCO2e,1 m3,Ready_Mix
90285c4d6ead4edd9436b1636e8cfdc6,1176858,455 kgCO2e,1 m3,Ready_Mix
c045c0cbba9f4883a271cf35ec1258d3,1176858,439 kgCO2e,1 m3,Ready_Mix
5a8e281f043a401b80f80d66e0a8c8e3,1176858,440 kgCO2e,1 m3,Ready_Mix
e581aa54a80542f494b553d72dcd00bf,1176858,455 kgCO2e,1 m3,Ready_Mix
e10625da31b84836b464512330342ee8,1181053,454 kgCO2e,1 m3,Ready_Mix
3348c0791df2455899abafb7e6d77ac4,12014,120.00539 kgCO2e,1 m^3,Ready_Mix
7909713ab7034672a4b628ec80ce5291,12018,121.72885 kgCO2e,1 m^3,Ready_Mix
1245a8767b6c47ad91f236477bc93aa8,12025,206.87347 kgCO2e,1 m^3,Ready_Mix
eb3f1739c2714df99256a5c790e120bd,12212015_JN2,304 kgCO2e,1 m3,Ready_Mix
93207f0d2e2748ba850fc709aecc8263,12504,250.10332 kgCO2e,1 m^3,Ready_Mix
82ee4780426148e7b24b3dccb13b86a4,13004,274.03604 kgCO2e,1 m^3,Ready_Mix
b3b60bc755374bc8a6f190ecfd04d413,13008,255.31703 kgCO2e,1 m^3,Ready_Mix
22a977150d4a4a8680b65d94af523b63,13050,276.25763 kgCO2e,1 m^3,Ready_Mix
fb60f89f02c944a9913f2df796233a6a,13050ST,278.35474 kgCO2e,1 m^3,Ready_Mix
c5b8a5c940524fdca19c2c2414decc00,13052ST,813.4237 kgCO2e,1 m^3,Ready_Mix
3e8213ac1c74422ab069eb9f1153f0f3,13052ST,270.2041 kgCO2e,1 m^3,Ready_Mix
4de8180c5b8b41d3a52aa5b7808d5f7e,13054,279.54044 kgCO2e,1 m^3,Ready_Mix
e02512354dc447b6a3a21457156e2462,130624,258.6095 kgCO2e,1 m^3,Ready_Mix
ea97c4cdfc82457e8bab2c88dabe6d44,130628,259.0097 kgCO2e,1 m^3,Ready_Mix
905f6ce5d0e040649864a9fdf579fea2,133,354 kgCO2e,1 m3,Ready_Mix
c99b52b08a3a4f1f8fef360fcc451424,133,339 kgCO2e,1 m3,Ready_Mix
5e950fccfa234d6baaeba607e0ad9853,133,343 kgCO2e,1 m3,Ready_Mix
6c71f8af612148e28b38746ec25bad74,1332174,284 kgCO2e,1 m3,Ready_Mix
59c8582b2a9b4c40aeccea39a5841b62,1332174,281 kgCO2e,1 m3,Ready_Mix
c685e73d73c745cc91789cc83dd6ab30,1332174,284 kgCO2e,1 m3,Ready_Mix
37cbad7830a845609ae39137d2d73a8a,1332206,410 kgCO2e,1 m3,Ready_Mix
407909d7edb5469c9cb3de4485352388,1332206,410 kgCO2e,1 m3,Ready_Mix
05a170802b004256bd479030e61e3f3d,1332285,344 kgCO2e,1 m3,Ready_Mix
23289dd014324302ab3e6d3fe642b644,1332301,309 kgCO2e,1 m3,Ready_Mix
2c3f62827d2d4a7ea5b291499fb6ec1a,1332301,309 kgCO2e,1 m3,Ready_Mix
f0fbd636797a4b95bade22460d93d846,1332506,312 kgCO2e,1 m3,Ready_Mix
a03b17e671ba48539f0436695e66a557,1332532,396 kgCO2e,1 m3,Ready_Mix
d56cab6c838141ee96f7bc94931668a5,1332532,384 kgCO2e,1 m3,Ready_Mix
94197d7825f747debd6691c83f87cd82,1332533,377.6793305 kgCO2e,1 m^3,Ready_Mix
089226e9c4b4475196bd2cd3d8902c0a,1332693,306 kgCO2e,1 m3,Ready_Mix
d793009f49bd4fa9a58cd1b183a18f07,1332693,317 kgCO2e,1 m3,Ready_Mix
b20138e61e5348879dd290443e05a808,1332693,332 kgCO2e,1 m3,Ready_Mix
baacb2d2062d4ecfad1dde43c19bf5a7,1332808,367 kgCO2e,1 m3,Ready_Mix
2a75539e04e34d679f2efcc0bc2c4ca1,1332808,367 kgCO2e,1 m3,Ready_Mix
4b290ecee882498faa5860803c291e0b,1332808,365 kgCO2e,1 m3,Ready_Mix
d213762c6c494036a5f20b00f4342884,1332839,335 kgCO2e,1 m3,Ready_Mix
c558914e1b3047e0a46543b098b0e376,1332839,346 kgCO2e,1 m3,Ready_Mix
3e0f252bcfad49e1af8a810439b4bdf6,1332842,350 kgCO2e,1 m3,Ready_Mix
f727690bc2fa428e8b234a55cb5cf709,1332842,350 kgCO2e,1 m3,Ready_Mix
d65ea4579f1d4391a7e0332d84ea5304,1332843,336 kgCO2e,1 m3,Ready_Mix
0b82b59e07974fb885c22a1cb02f1bd3,1332843,322 kgCO2e,1 m3,Ready_Mix
a8fff4b1ab194ea3b8282acea9aa13eb,1332843,311 kgCO2e,1 m3,Ready_Mix
7a97cd65cd0d433e9c9bca2a5fcf52b5,1332870,304 kgCO2e,1 m3,Ready_Mix
2014402fa305429dade6cf1457a867da,1333135,319 kgCO2e,1 m3,Ready_Mix
73eac3aac6af415b8d2aaddde4d8bdf5,1333135,319 kgCO2e,1 m3,Ready_Mix
3727814d58434e71a7493baa4a58fc6b,134404-F,324.39334 kgCO2e,1 m^3,Ready_Mix
00a7129cefad47038596befc458c1aef,134404-LC,325.02408 kgCO2e,1 m^3,Ready_Mix
6f6ffa5dc84d4e3bbe4089779c2a1080,134414,314.62186 kgCO2e,1 m^3,Ready_Mix
9b9a542bb9074b2a9a1634eae9d2fc9d,135,438 kgCO2e,1 m3,Ready_Mix
5a64402599f846e2870c97f46644aa40,135,382 kgCO2e,1 m3,Ready_Mix
9cec6192348f469b880b987fbf015ba5,13536,301.0476 kgCO2e,1 m^3,Ready_Mix
bb9ed14f51494b4fac13fdbf54e58a1d,137,400 kgCO2e,1 m3,Ready_Mix
584eb57bd32a4346b58766a5eee68c5f,137,411 kgCO2e,1 m3,Ready_Mix
8b679f2897ae42fcb884f6e3b8b1279f,137,399 kgCO2e,1 m3,Ready_Mix
9c64fad35b8a469a8781be7b8ed151cc,137,450 kgCO2e,1 m3,Ready_Mix
7e855167460e48d09d787b1e3e519780,137,419 kgCO2e,1 m3,Ready_Mix
0481568e1f07411b92e702fc873ef71e,137,475 kgCO2e,1 m3,Ready_Mix
8cc4dd26519a41af834363f928c15b35,137,504 kgCO2e,1 m3,Ready_Mix
014f01a7fb714ba69f04f33f2a30ea4f,137135C1,263 kgCO2e,1 m3,Ready_Mix
a23d0eabc2104a9182f7d8a87ff1560f,137135C1,248 kgCO2e,1 m3,Ready_Mix
60a672bcd6b04c6fbd8a0ea2558327a5,137135C1,288 kgCO2e,1 m3,Ready_Mix
297ca700887742d8ad6601dcec93fa95,137135C1,257 kgCO2e,1 m3,Ready_Mix
1b819f66152b4d06ab19dbbb2eb6c6f7,137135C1,288 kgCO2e,1 m3,Ready_Mix
dc18d1619bc345099d13f6989a71fe63,1376426,338 kgCO2e,1 m3,Ready_Mix
a8c98b6245c74b53a19878b157535269,1376426,338 kgCO2e,1 m3,Ready_Mix
aca3c0a9865e47cbb405d4f5da4e2fe9,1377688,391 kgCO2e,1 m3,Ready_Mix
be65efc7115c4c15a075d81432c17f16,1377889,302 kgCO2e,1 m3,Ready_Mix
8eca045ee6d2436ab778e83577a06012,1377889,289 kgCO2e,1 m3,Ready_Mix
c81371593f44428eaed060eb41d05c49,1377889,289 kgCO2e,1 m3,Ready_Mix
1b08c2e925234cab8b7b21d105e03f2e,1377889,302 kgCO2e,1 m3,Ready_Mix
133c64fdcdb440b3b95af5635293cb9b,1377889,286 kgCO2e,1 m3,Ready_Mix
8532bfc1ee374006893a46374a6643e2,1377890,294 kgCO2e,1 m3,Ready_Mix
e3572baf7899422995588c32903915ad,1377890,293 kgCO2e,1 m3,Ready_Mix
62bc75f96eeb4fadb2cc2eb4a49bfc22,1377890,295 kgCO2e,1 m3,Ready_Mix
0f5df1428645491da18013e9acc12831,1377890,308 kgCO2e,1 m3,Ready_Mix
832698e7734e42b88c6cead04eb24af4,1377890,308 kgCO2e,1 m3,Ready_Mix
73acec8a30284139a2e9a8f88d469b10,1377890,293 kgCO2e,1 m3,Ready_Mix
68404d0e504441b3a287c0a7291a8d8b,1377890,289 kgCO2e,1 m3,Ready_Mix
75fd142ec7b345b6889c7ea1158afd68,1377890,288 kgCO2e,1 m3,Ready_Mix
cf73a227e93647069ae5b4a1614e574b,1377890,295 kgCO2e,1 m3,Ready_Mix
1b7d771f039145e0a547904db0e98fe5,1377890,293 kgCO2e,1 m3,Ready_Mix
703ce32860014f9c8d1667c59829fa09,1377890,291 kgCO2e,1 m3,Ready_Mix
3638cf759ce5403f88932699f9f1ab37,138408-LC,351.9461 kgCO2e,1 m^3,Ready_Mix
5e3902a40fd94e5ab8f47d33d5a26a99,1385267,289 kgCO2e,1 m3,Ready_Mix
91f15beccbaa4d26b4c495806015f1f7,1385267,314 kgCO2e,1 m3,Ready_Mix
3930f2ad3fed4f448537e980c64b9b49,1387140,376 kgCO2e,1 m3,Ready_Mix
2376eabdf52043e8b8ab19bd93d8786b,1387140,374 kgCO2e,1 m3,Ready_Mix
55ad96cf3509467388f9042ab6112866,1387140,374 kgCO2e,1 m3,Ready_Mix
2ab602c0c64e44b5b9414e3f5bcf446b,139,360 kgCO2e,1 m3,Ready_Mix
1a3605562a42499c8724b09dd4696ccd,139,361 kgCO2e,1 m3,Ready_Mix
eed3b3ebdc3b456ca76e5428841ffd9b,139,346 kgCO2e,1 m3,Ready_Mix
bc511952a832476c8ece8bbee2ff6f40,139,389 kgCO2e,1 m3,Ready_Mix
8439701a2f6948a29994ebce40de8d03,1393782,282 kgCO2e,1 m3,Ready_Mix
d8578c57d00049e39c648fc12acc17b4,1393782,295 kgCO2e,1 m3,Ready_Mix
300a59b039bb4e9893a52db446f16946,1393782,295 kgCO2e,1 m3,Ready_Mix
343bc1049cdb49738ac0840e2e81640d,1393884,318 kgCO2e,1 m3,Ready_Mix
0d11b66221e0456ab41664c58fb5aeca,1395267,424 kgCO2e,1 m3,Ready_Mix
73e9b9c520f1498c96ecf5e184feb51f,1396193,409 kgCO2e,1 m3,Ready_Mix
5ccf8a0e71c94334ba6ed0b40fab8b3f,1396193,408 kgCO2e,1 m3,Ready_Mix
c38cb27f793044559ce743225b34afdd,1396193,408 kgCO2e,1 m3,Ready_Mix
380ee878ab4d4fee8bd5422b9c8c8a85,1396194,415 kgCO2e,1 m3,Ready_Mix
8059701be8fd4000b1d917ca26666b67,1396315,362 kgCO2e,1 m3,Ready_Mix
6bbd5f1aa3ba441a8c436be66df8e8ba,1396315,350 kgCO2e,1 m3,Ready_Mix
8eebcb31c8f04d928c41bb2345fd869b,140018S,338.91528 kgCO2e,1 m^3,Ready_Mix
6625cf35d82f41b79755f9f517465c45,14004,296.78772 kgCO2e,1 m^3,Ready_Mix
4bf4066802b64a4e9f2646d2bd7e46e3,140204,302.7996 kgCO2e,1 m^3,Ready_Mix
8724065108314aaeb3b4d3c0c7e31d26,140208,302.60538 kgCO2e,1 m^3,Ready_Mix
4bd7f33cefba412c95c55d23fe6f0be7,14030,317.92868 kgCO2e,1 m^3,Ready_Mix
497290628f454bf6b9335eeac6b1e8f3,14030,317.92868 kgCO2e,1 m^3,Ready_Mix
44b836b844f04428888c8550a667ad52,1403629,379 kgCO2e,1 m3,Ready_Mix
7aabf6ca622d45db815d1652fb79e276,1403629,407 kgCO2e,1 m3,Ready_Mix
265051bb2fba4778a53a27e285117255,14050,299.47574 kgCO2e,1 m^3,Ready_Mix
31ebb02cca444e148c4b3da776bf3547,14050ST,315.94125 kgCO2e,1 m^3,Ready_Mix
4a365a5f0f584a1da9cfa80818520f7d,14050STH,315.42532 kgCO2e,1 m^3,Ready_Mix
288ee120288647868a79bf3e3ccc5990,14054,313.696 kgCO2e,1 m^3,Ready_Mix
69b2fca4155041d18bc6aa77ecdb6380,1408093,301 kgCO2e,1 m3,Ready_Mix
94835c63304e43d097072394b5bbf7bc,1409437,294 kgCO2e,1 m3,Ready_Mix
3a9cb95db04147f28154447b34861959,1409446,320 kgCO2e,1 m3,Ready_Mix
230e4d83df4b4201a678204098c57e24,1409452,403 kgCO2e,1 m3,Ready_Mix
7e2a1bf6be8d490c8071e6d9548013cc,1409457,434 kgCO2e,1 m3,Ready_Mix
eae8e3587f964b15a7515fc9d7ab43f0,1409458,374 kgCO2e,1 m3,Ready_Mix
f208ae6f869d4a49a40c9d42bdb12bae,1409458,371 kgCO2e,1 m3,Ready_Mix
ad7bbe06a4024649a28403f2c1e2e324,1409458,389 kgCO2e,1 m3,Ready_Mix
0889a9e8838446d5a2cd81ce08e1c879,1409458,373 kgCO2e,1 m3,Ready_Mix
863beebdea1f4ec1bc53897c4d6574df,1409462,447 kgCO2e,1 m3,Ready_Mix
731845506f2a47939ae75c0360ed2d9f,1409463,384 kgCO2e,1 m3,Ready_Mix
d439a9216fdb4f59b46f69d7e3f43ec7,1409463,385 kgCO2e,1 m3,Ready_Mix
a733e4393b5a448492f952ced08105c9,1409466,470 kgCO2e,1 m3,Ready_Mix
8c2d45b8eed74396b25fabd5ba73a844,1409466,471 kgCO2e,1 m3,Ready_Mix
4fd002bc72d6422982cf25d783e59551,1409512,331 kgCO2e,1 m3,Ready_Mix
b7344d6ce5fd403c9a9aa9b27ac5e069,1409512,348 kgCO2e,1 m3,Ready_Mix
6f7b1334e3a24c1da769702caa4167ee,1409603,372 kgCO2e,1 m3,Ready_Mix
b34630ad934a4119a7b3716ca7e99f2b,1409603,325 kgCO2e,1 m3,Ready_Mix
9939f1eeb7394360bb46ba3044e5e7ac,1409603,317 kgCO2e,1 m3,Ready_Mix
bbe179a30ef643569c69e5aa73d7d72b,1409603,368 kgCO2e,1 m3,Ready_Mix
53952a36eab64f958a98a9004a01c121,1409604,350 kgCO2e,1 m3,Ready_Mix
67caad32c46f41d8ac289f66487d11b4,1409604,354 kgCO2e,1 m3,Ready_Mix
8ce7f8f83853428d974f92c84b5dc767,1409604,353 kgCO2e,1 m3,Ready_Mix
60da097d32444b55b60608a1490aa56b,1409604,354 kgCO2e,1 m3,Ready_Mix
9ee39ab555b34f0ab1ab66e17589734e,1409604,311 kgCO2e,1 m3,Ready_Mix
fdde9fc951154acbab4a68640f6da4dd,1409604,303 kgCO2e,1 m3,Ready_Mix
e80b391d777c490a84c7e80da417b249,1409604,350 kgCO2e,1 m3,Ready_Mix
78f6f38140b7465e872415d525004280,1409607,421 kgCO2e,1 m3,Ready_Mix
3294c33b46464220b7f08a4040a72a19,1412394,473 kgCO2e,1 m3,Ready_Mix
