ID,name,gwp,declared_unit,category
ec3hzmeg,1254000 25MM Binder,66.7 kgCO2e,1 metric ton,Asphalt
ec3p19at,1254000 25MM Binder,67.01 kgCO2e,1 metric ton,Asphalt
ec3ccwgx,1254000 25MM Binder,67.01 kgCO2e,1 metric ton,Asphalt
ec39qjxg,13195,61.7 kgCO2e,1 metric ton,Asphalt
ec3ubaqe,13208,61.92 kgCO2e,1 metric ton,Asphalt
ec31pjfg,13328,67.67 kgCO2e,1 metric ton,Asphalt
ec30rtpm,13330,67.17 kgCO2e,1 metric ton,Asphalt
ec38yugu,13331,67.17 kgCO2e,1 metric ton,Asphalt
ec36ng27,13332,59.92 kgCO2e,1 metric ton,Asphalt
ec3pkwz7,13333,59.49 kgCO2e,1 metric ton,Asphalt
ec3ngwfe,13334,66.6 kgCO2e,1 metric ton,Asphalt
ec35b1fy,13335,63.18 kgCO2e,1 metric ton,Asphalt
ec392cr7,13337,65.75 kgCO2e,1 metric ton,Asphalt
ec3pz5gp,1343013,67.09 kgCO2e,1 metric ton,Asphalt
ec3mq8g9,"1343013, an asphalt mix.",67.09 kgCO2e,1 tonne,Asphalt
ec3ckd22,1352501 12.5MM Surface,80.43 kgCO2e,1 metric ton,Asphalt
ec3613gb,1352501 12.5MM Surface,80.73 kgCO2e,1 metric ton,Asphalt
ec3mrmcy,1352501 12.5MM Surface,80.73 kgCO2e,1 metric ton,Asphalt
ec3e2wsz,1352501 12.5MM Surface,80.73 kgCO2e,1 metric ton,Asphalt
ec34t2ep,1354003 12.5MM Surface,74.16 kgCO2e,1 metric ton,Asphalt
ec3ccxtf,1354003 12.5MM Surface,74.16 kgCO2e,1 metric ton,Asphalt
ec3aj4sg,1354003 12.5MM Surface,73.86 kgCO2e,1 metric ton,Asphalt
ec30efeq,1354503 12.5MM Surface,69.76 kgCO2e,1 metric ton,Asphalt
ec3fbp3s,1354503 12.5MM Surface,69.46 kgCO2e,1 metric ton,Asphalt
ec3q0q09,1354503 12.5MM Surface,69.76 kgCO2e,1 metric ton,Asphalt
ec3rq4bs,1354503 12.5MM Surface,69.76 kgCO2e,1 metric ton,Asphalt
ec3cm1k9,1356000 12.5MM Surface,72.21 kgCO2e,1 metric ton,Asphalt
ec3y5gqs,1356000 12.5MM Surface,72.21 kgCO2e,1 metric ton,Asphalt
ec3ckdtb,1356000 12.5MM Surface,71.91 kgCO2e,1 metric ton,Asphalt
ec3ru4h5,1356501 12.5MM Surface,69.16 kgCO2e,1 metric ton,Asphalt
ec39a6f6,1356501 12.5MM Surface,69.47 kgCO2e,1 metric ton,Asphalt
ec31m9wy,1356501 12.5MM Surface,69.47 kgCO2e,1 metric ton,Asphalt
ec3eqzgj,1356501 12.5MM Surface,69.47 kgCO2e,1 metric ton,Asphalt
ec30w8yt,13629,67.08 kgCO2e,1 metric ton,Asphalt
ec3y54mu,13700,69.51 kgCO2e,1 metric ton,Asphalt
ec3x557m,13954,67.16 kgCO2e,1 metric ton,Asphalt
ec3z5ghf,14151,61.88 kgCO2e,1 metric ton,Asphalt
ec31zfpy,14152,66.51 kgCO2e,1 metric ton,Asphalt
ec31ghwa,14153,67.9 kgCO2e,1 metric ton,Asphalt
ec31a8bt,14154,60.02 kgCO2e,1 metric ton,Asphalt
ec3ds4t8,14155,63 kgCO2e,1 metric ton,Asphalt
ec356xzg,14156,63.81 kgCO2e,1 metric ton,Asphalt
ec3nuuj1,14157,71.03 kgCO2e,1 metric ton,Asphalt
ec3a968j,14158,71.18 kgCO2e,1 metric ton,Asphalt
ec3as1jd,14159,69.02 kgCO2e,1 metric ton,Asphalt
ec3010gy,14276,69.69 kgCO2e,1 metric ton,Asphalt
ec3arrzk,1441433,82.72 kgCO2e,1 metric ton,Asphalt
ec3sr29m,"1441433, an asphalt mix.",82.72 kgCO2e,1 tonne,Asphalt
ec3w2u20,1452001 9.2MM Surface,73.85 kgCO2e,1 metric ton,Asphalt
ec3fbty9,1452001 9.2MM Surface,73.85 kgCO2e,1 metric ton,Asphalt
ec3t24j1,1452001 9.2MM Surface,73.55 kgCO2e,1 metric ton,Asphalt
ec3xb5s5,1452501 9.5MM Surface,72.08 kgCO2e,1 metric ton,Asphalt
ec35hrsf,1452501 9.5MM Surface,71.78 kgCO2e,1 metric ton,Asphalt
ec3mcfrb,1452501 9.5MM Surface,72.08 kgCO2e,1 metric ton,Asphalt
ec3fxtd8,1452501 9.5MM Surface,72.08 kgCO2e,1 metric ton,Asphalt
ec3xsn0q,1454000 9.5MM Surface,74.87 kgCO2e,1 metric ton,Asphalt
ec3wt4y3,1454000 9.5MM Surface,74.87 kgCO2e,1 metric ton,Asphalt
ec320djz,1454000 9.5MM Surface,74.56 kgCO2e,1 metric ton,Asphalt
ec3b8uk2,19.0mm 65gyr FR PG64-28NH 112.00,57.69 kgCO2e,1 metric ton,Asphalt
ec3146k7,19.0mm 65gyr FR PG64-28SP 112.00,57 kgCO2e,1 metric ton,Asphalt
ec3mfcdm,19.0mm 65gyr FR PG64-28SP 112.20,51.83 kgCO2e,1 metric ton,Asphalt
ec312ejb,19.0mm 65gyr PG64-22 112.00,56.8 kgCO2e,1 metric ton,Asphalt
ec3tyj4j,19.0mm 65gyr PG64-28 112.00,57.68 kgCO2e,1 metric ton,Asphalt
ec3bbtrb,19.0mm 65gyr PG64-28 112.00,56.97 kgCO2e,1 metric ton,Asphalt
ec3fn2ec,19.0mm 65gyr PG64-28 112.20,51.81 kgCO2e,1 metric ton,Asphalt
ec33g1pn,19.0mm 65gyr PG64-28 112.20. all Sidney,50.62 kgCO2e,1 metric ton,Asphalt
ec3b7sdm,19.0mm 65gyr PG64-28NH 112.00 Zyco,57.66 kgCO2e,1 metric ton,Asphalt
ec3gpser,19.0mm 65gyr PG64-28NH 112.00 Zyco,57.7 kgCO2e,1 metric ton,Asphalt
ec3j9879,19.0mm 75gyr FR PG64-28SP 122.20,49.42 kgCO2e,1 metric ton,Asphalt
ec3qp0er,190233,55.23 kgCO2e,1 metric ton,Asphalt
ec3wydzz,190233Oaks,57.94 kgCO2e,1 metric ton,Asphalt
ec35jqq6,190233R20,48.44 kgCO2e,1 metric ton,Asphalt
ec395fdm,190233R20Oaks,49.71 kgCO2e,1 metric ton,Asphalt
ec31k1bf,190333,57.85 kgCO2e,1 metric ton,Asphalt
ec36gs2g,190333R20,50.41 kgCO2e,1 metric ton,Asphalt
ec3ggtkw,190333R20Staff,51.21 kgCO2e,1 metric ton,Asphalt
ec3bg28c,190333Staff,58.19 kgCO2e,1 metric ton,Asphalt
ec332tam,191327,57.94 kgCO2e,1 metric ton,Asphalt
ec364r8s,191327R20,49.91 kgCO2e,1 metric ton,Asphalt
ec3tr7ne,191527,59.24 kgCO2e,1 metric ton,Asphalt
ec3xzc1m,191527R20,51.21 kgCO2e,1 metric ton,Asphalt
ec325ahq,191631,75.88 kgCO2e,1 metric ton,Asphalt
ec3xz7uj,191931,76.7 kgCO2e,1 metric ton,Asphalt
ec3schbw,2018-TM-004D V55-64-10-R0,38.5 kgCO2e,2000 lbs,Asphalt
ec3mqxsp,2018-TM-004D-V55-64-10-R15,36.53 kgCO2e,2000 lbs,Asphalt
ec35k6ms,211135,70.4 kgCO2e,1 metric ton,Asphalt
ec3frdg5,211135,70.4 kgCO2e,1 metric ton,Asphalt
ec3t2sbf,211145,71.87 kgCO2e,1 metric ton,Asphalt
ec3nrbcn,211145,71.87 kgCO2e,1 metric ton,Asphalt
ec3dmtwf,211155,49.29 kgCO2e,1 metric ton,Asphalt
ec361tta,211155,49.29 kgCO2e,1 metric ton,Asphalt
ec3qwprh,250133,54.57 kgCO2e,1 metric ton,Asphalt
ec3tgh19,250133Oaks,57.22 kgCO2e,1 metric ton,Asphalt
ec388897,250133R20,47.13 kgCO2e,1 metric ton,Asphalt
ec3cq9d8,250133R20Oaks,48.33 kgCO2e,1 metric ton,Asphalt
ec3aqqzf,250633,53.92 kgCO2e,1 metric ton,Asphalt
ec3wwjxc,250633R20,47.13 kgCO2e,1 metric ton,Asphalt
ec3dfgsh,250827,55.34 kgCO2e,1 metric ton,Asphalt
ec33txcq,250827R20,48.61 kgCO2e,1 metric ton,Asphalt
ec37pbb9,251127,55.34 kgCO2e,1 metric ton,Asphalt
ec3c0wb2,251127R20,48.61 kgCO2e,1 metric ton,Asphalt
ec3gnqf5,251127R20S,48.04 kgCO2e,1 metric ton,Asphalt
ec32r6cj,251127S,55.41 kgCO2e,1 metric ton,Asphalt
ec3paj66,251131,73.52 kgCO2e,1 metric ton,Asphalt
