ID,name,gwp,declared_unit,category
ec3eb5cr,"AEP Span, Bare",1263.9 kgCO2e,1000 sqft,Roof_Panels
ec3nqawq,"AEP Span, Painted",1260 kgCO2e,1000 sqft,Roof_Panels
ec3nshn9,APP-Modified Asphalt Commercial Roofing (Torch Applied),3.91 kgCO2e,1 m2,Roof_Panels
ec3zc8zp,SBS-MODIFIED ASPHALT ROOFING  (Hot Asphalt or Cold Adhesive),3.11 kgCO2e,1 m^2,Roof_Panels
ec3y5273,SBS-Modified Asphalt Roofing (Torch Applied),,1 m^2,Roof_Panels
