uuid,name,gwp,declared_unit,category
ff20a43f1f8445fe861ed995cdbeea21,R60P112E1,476 kgCO2e,1 m3,Shotcrete
cc9ee8fb13c7464e9046817c0f649278,R60P112E1,493 kgCO2e,1 m3,Shotcrete
e984a2f140ed4ec0a93babe8a32a1fc5,R60P112E1,484 kgCO2e,1 m3,Shotcrete
b0cf8df59f7f4ebead1edb2bd9e33dbb,R60P12C1,457 kgCO2e,1 m3,Shotcrete
5171e3291363499fb5ebe09607e99403,R60P12C1,456 kgCO2e,1 m3,Shotcrete
61dd122c2fe34eb4aab7168f7f057c3f,R60P12C1,450 kgCO2e,1 m3,Shotcrete
b99d051da8d74644b8532cc52d849f2b,R60P12C1,479 kgCO2e,1 m3,Shotcrete
4147ebb8c6ef41318edd085ca6eec8c6,R60P12C1,456 kgCO2e,1 m3,Shotcrete
3737a98aa5b04618970cccc2967e74ec,R60P18C1,523 kgCO2e,1 m3,Shotcrete
7ca7819be3fe43338199f8278003d8a3,R60P18E1,477 kgCO2e,1 m3,Shotcrete
3e732fd5e02440ffabbc3229eaf5a16f,R60P18E1,499 kgCO2e,1 m3,Shotcrete
82586c1cfc9349879e9b362da3387678,R60P18E1,494 kgCO2e,1 m3,Shotcrete
598bb7a5ab4941cc9931eca366f9c1b9,R60P18E1,539 kgCO2e,1 m3,Shotcrete
8be703ef902146888eb4ecafe899335b,R60P18E1,491 kgCO2e,1 m3,Shotcrete
ca20853ea4034db6a8e68b6e746fcba9,R60P18P1,438 kgCO2e,1 m3,Shotcrete
dab74528b5b24e3890396b607699c821,R60P18P1,441 kgCO2e,1 m3,Shotcrete
93f3ef3b87a14e7c9b06537a29c981e3,R60P18P1,478 kgCO2e,1 m3,Shotcrete
3859b04f402248a5a640b3c1c212fcb2,R60P18P1,441 kgCO2e,1 m3,Shotcrete
623ccc99aabd44bbbbb86b007adacc69,R60P18P1,434 kgCO2e,1 m3,Shotcrete
971b58766b4c4f318e3f8f165b42dc42,R60P18P1,413 kgCO2e,1 m3,Shotcrete
6eeaac43ca744d46a227154784d7647c,R60P18P1,442 kgCO2e,1 m3,Shotcrete
d56f6b51620d4fb4b2fb79bbb01e38fd,R60P18P1,475 kgCO2e,1 m3,Shotcrete
7bcc0a82232b45a79daa7ca24f00ed88,R60P18P1,435 kgCO2e,1 m3,Shotcrete
08b3903e55d64905803df3ee000182dd,R60P18P1,451 kgCO2e,1 m3,Shotcrete
1bc5abb898e04110ba2e69eb0c52e16a,R60P18P1,435 kgCO2e,1 m3,Shotcrete
b85a29f4dad540deba4c8f848d1774b3,R65P12C1,485 kgCO2e,1 m3,Shotcrete
1cd6a53f826c4eae9eb59154851bf4b8,R65P12C1,496 kgCO2e,1 m3,Shotcrete
b41372578c3f40ab8681afd2ce059561,R65P12C1,481 kgCO2e,1 m3,Shotcrete
a1e9933ef5b14f73ab28471d6b04e471,R70100C1,439 kgCO2e,1 m3,Shotcrete
ccf666235e814e03b35268bccdc611b9,R70100C1,430 kgCO2e,1 m3,Shotcrete
108766eb202545de9c8276dbdeb09891,R70100C1,433 kgCO2e,1 m3,Shotcrete
1e6bc7b81305483685c751e54eaa2126,R70100C1,435 kgCO2e,1 m3,Shotcrete
18bb431e19f3421292f6b6190985fdfe,R70112C1,422 kgCO2e,1 m3,Shotcrete
5939117fc9884a6b9e9bc082e2f798a6,R70112C1,454 kgCO2e,1 m3,Shotcrete
059c14bf74374a239e363d2d95d5215e,R70112C1,432 kgCO2e,1 m3,Shotcrete
e225bd69ea964cd99641d18acaa6f254,R70112C1,432 kgCO2e,1 m3,Shotcrete
14adfaffcd3240118457c03ff28f58d1,R70112C1,431 kgCO2e,1 m3,Shotcrete
57bcf720c5f14aaaae25553e8ac7a774,R70112C1,431 kgCO2e,1 m3,Shotcrete
2d8a94fcd61a4029ae56ca4a881b5427,R70112C1,431 kgCO2e,1 m3,Shotcrete
dc5276471ed14126aaba89d4ebc46a82,R70112C1,434 kgCO2e,1 m3,Shotcrete
e73ac3fc21e248c5bd546608ca154a37,R70112E1,388 kgCO2e,1 m3,Shotcrete
2489ddc7de41454a8ad718dd08325aa5,R70118E1,393 kgCO2e,1 m3,Shotcrete
aecbd30dba684879beebad0f6d9f962b,R70118E1,384 kgCO2e,1 m3,Shotcrete
660e054bf10147968f24996c134e9c32,R70118E1,381 kgCO2e,1 m3,Shotcrete
203637b3225347d8b2d95c279e02d629,R70118E1,395 kgCO2e,1 m3,Shotcrete
63ff0efc15724994aecd30a63b45787f,R70138C1,481 kgCO2e,1 m3,Shotcrete
313dafa62d5446b6a01cd970f3a834da,R70138C1,434 kgCO2e,1 m3,Shotcrete
cea664b9abea4477b0c6ba32fd06904b,R70138C1,435 kgCO2e,1 m3,Shotcrete
1bc3844b1a194042b4d1991f8744d321,R70138C1,431 kgCO2e,1 m3,Shotcrete
fa11b7256427430b935d0e14e282f1ca,R70138C1,436 kgCO2e,1 m3,Shotcrete
cc4730de91ec4475b4937470a695b6be,R70138C1,447 kgCO2e,1 m3,Shotcrete
8d614f0a56f448c098810d7fc163ec52,R70138C1,436 kgCO2e,1 m3,Shotcrete
f1fd3f3374ee47c88812fb3858345028,R70138C1,506 kgCO2e,1 m3,Shotcrete
34848028352a4f93a525c0077cc5ef49,R70238W3,341 kgCO2e,1 m3,Shotcrete
569e5a005cc549a297527cf9dcec8bb4,R70238W3,339 kgCO2e,1 m3,Shotcrete
a5d4cb1923be425bb09d407d08b83668,R70238W3,337 kgCO2e,1 m3,Shotcrete
f8aa331b48314bff901d024eecbd0e29,R70238W3,339 kgCO2e,1 m3,Shotcrete
874ef5da7ec94726a6b7a01f47347ec4,R70238W3,348 kgCO2e,1 m3,Shotcrete
1368f03743d5427d9cf2dbe261425a41,R70238W3,298 kgCO2e,1 m3,Shotcrete
8c07de01c147489592955c1e0e1e2b20,R70C12C1,436 kgCO2e,1 m3,Shotcrete
6207ab3883154f3a80276e86c2a4fbda,R70C12C1,424 kgCO2e,1 m3,Shotcrete
36b5e34b203f4efabf8703e0070ccb65,R70C12C1,462 kgCO2e,1 m3,Shotcrete
111ca808d3c84b468b4d0cafc56b876a,R70C12C1,431 kgCO2e,1 m3,Shotcrete
90beec49949149cd8a9f0ceb8e563e21,R70EG8Q1,307 kgCO2e,1 m3,Shotcrete
12375f25ee5e4a649e34d2f1e9dd0926,R70P18P1,503 kgCO2e,1 m3,Shotcrete
93ef77c72f6a4ac9a65dd49ff09315a2,R70P18P1,521 kgCO2e,1 m3,Shotcrete
94ee67faeb3544d89e7126356243d6e9,R70Z12C1,422 kgCO2e,1 m3,Shotcrete
9f6909a77f694dd5bb2b7d88699058a7,R71P18P1,538 kgCO2e,1 m3,Shotcrete
f6f5b9ea65f9419d872e80239e97b9fe,R71P18P1,510 kgCO2e,1 m3,Shotcrete
51142d81b2494ee996e8d32612f1f02d,R71P18P1,528 kgCO2e,1 m3,Shotcrete
ece023084a7e4f8f9bc73c1ba7d68c32,R71P18P1,526 kgCO2e,1 m3,Shotcrete
94c6e672094c48ff913de84884b03e59,R75138C1,483 kgCO2e,1 m3,Shotcrete
cf0fc5846d08443a9b7c6570127de6ac,R75138C1,461 kgCO2e,1 m3,Shotcrete
5ae7cf9aaf6945ca9fe76a7eccfac446,R751LBE7,459 kgCO2e,1 m3,Shotcrete
3ffa1af176464fc099cf94dd7ea2c32b,R751LBE7,472 kgCO2e,1 m3,Shotcrete
0bd264969aab4b8696d403f5d172561b,R751LBE7,424 kgCO2e,1 m3,Shotcrete
bc4696afd4664fc8b77768b40c6df7da,R751LBE7,399 kgCO2e,1 m3,Shotcrete
7655cacbdaf64a9a9aeb03c94b8675dc,R751LBE7,527 kgCO2e,1 m3,Shotcrete
bc3766b0f7f145868f663c46ae5222c9,R751LBE7,528 kgCO2e,1 m3,Shotcrete
df771d1f21b442da8791923b13c939fd,R7F138N1,506 kgCO2e,1 m3,Shotcrete
e3c9efa47d1047b6b3f3a3b18ca68d8f,R80112C1,475 kgCO2e,1 m3,Shotcrete
3291b55d990c446dbfeb7f254058b5d5,R80112C1,483 kgCO2e,1 m3,Shotcrete
10a6479a411547c1b9e608e91d20a3fc,R80112C1,485 kgCO2e,1 m3,Shotcrete
a8088b5a2dd84cccad1845e96598103e,R80112C1,483 kgCO2e,1 m3,Shotcrete
1d7a13566c8a4cd195e23b38104d1ac9,R80112C1,482 kgCO2e,1 m3,Shotcrete
61c36b6630034e878394445c1e623506,R80112C1,504 kgCO2e,1 m3,Shotcrete
7012bab68f3949fda1fc391e223912cd,R80112C1,482 kgCO2e,1 m3,Shotcrete
e8ebbfee9290490d9bf9a531fc3a9166,R80112C3,488 kgCO2e,1 m3,Shotcrete
8515025e9c3a4e7db2656657bec1a9cf,R80112E1,428 kgCO2e,1 m3,Shotcrete
deb08affa22b4217b3f7d7a6376dada8,R80112E1,442 kgCO2e,1 m3,Shotcrete
c9a0a1fb78d8494c9d93159a205f584d,R80112E1,435 kgCO2e,1 m3,Shotcrete
f88b426bbfb44112b80eb0acf6cbc738,R80112E1,444 kgCO2e,1 m3,Shotcrete
825db56bbbf84a1284a98ead02286d0a,R80112E1,432 kgCO2e,1 m3,Shotcrete
2cd61d598c444128a5590d5a73dd6e17,R80118E1,443 kgCO2e,1 m3,Shotcrete
4d98448f6b2145dfa2bdbece221866ac,R80118E1,428 kgCO2e,1 m3,Shotcrete
53ee1cb7014345d2ab9fa56773dad360,R80118E1,431 kgCO2e,1 m3,Shotcrete
1d5a9de061ab4af6a0f58b10389bf0b8,R80118E1,441 kgCO2e,1 m3,Shotcrete
d545bb05527543e0b947d7ce93d56f5c,R80138C1,496 kgCO2e,1 m3,Shotcrete
f843af76e2d24971a02c1a800d847765,R80138C1,484 kgCO2e,1 m3,Shotcrete
80b6c1dd28be4349b9d8d552de7c2ae2,R80138C1,485 kgCO2e,1 m3,Shotcrete
61d09ff1046043979ccea59e9137a796,R80138C1,478 kgCO2e,1 m3,Shotcrete
11dc33c2c93749abb49bc3655652ea46,R80138C1,566 kgCO2e,1 m3,Shotcrete
9afb57a1af7c40cfa07c5b3259a15a72,R80138C1,485 kgCO2e,1 m3,Shotcrete
27ee5a4f1b584cd4a1c3864a23151398,R80138C1,485 kgCO2e,1 m3,Shotcrete
36f7038318e540e0b4a02fe69b875af0,R80C12C1,483 kgCO2e,1 m3,Shotcrete
cc86bf2142584994bd95834c5945a81b,R80P18Q1,515 kgCO2e,1 m3,Shotcrete
c355fb91ad3149ecad84932eb2a2c158,R80P18Q1,519 kgCO2e,1 m3,Shotcrete
a45d4d705a774da192dc7bf88b3f2d36,R80P18Q1,516 kgCO2e,1 m3,Shotcrete
a48ff625e6154b12bc919c4e0fec50c7,R80P18Q1,523 kgCO2e,1 m3,Shotcrete
baba3226df2246fc9557da4c17c59f09,R80P18Q1,526 kgCO2e,1 m3,Shotcrete
af1c6884f91c49a1bf595ffd2783030f,R80P18Q1,509 kgCO2e,1 m3,Shotcrete
7cd10aab7a89468f8024f5bfa6c35530,R80Z12C1,480 kgCO2e,1 m3,Shotcrete
77fc32013b77432fa455a3653a26a1d8,R85100C0,512 kgCO2e,1 m3,Shotcrete
0716b4ee56984ed4b6ca659e5451ec76,R85112C1,517 kgCO2e,1 m3,Shotcrete
74c45bc475cf4f89b43bc6a24a6f5c5a,R85112C1,525 kgCO2e,1 m3,Shotcrete
4b19009524a74b9db0b6fe377d51ea0a,R85112C1,500 kgCO2e,1 m3,Shotcrete
8a0641b8d25d46238103d524489c6473,R89138C1,532 kgCO2e,1 m3,Shotcrete
0f03aee77bf44f68a6fe78e04a7da8fd,R89138C1,532 kgCO2e,1 m3,Shotcrete
1a6a686563c84c13931b2b56097d6872,R89138C1,538 kgCO2e,1 m3,Shotcrete
76b7198dce274c5f852860f20414eb46,R89138C1,534 kgCO2e,1 m3,Shotcrete
aeddb642dd064d76a770d87272e30e9d,R89138C1,537 kgCO2e,1 m3,Shotcrete
7dfea17bca2b4fe68b16b01afc9f37c1,R89138C1,598 kgCO2e,1 m3,Shotcrete
eb42d04d3feb405390b42d5c280021a7,R89138C1,548 kgCO2e,1 m3,Shotcrete
cb301c0f16d84405aa13c07b24743787,R89138C1,538 kgCO2e,1 m3,Shotcrete
2908f3858b414bac8d5aa21bbb99e1b5,R89138C1,625 kgCO2e,1 m3,Shotcrete
7e4cc7f72b164be2a067a1aceb658d5e,R89138C1,538 kgCO2e,1 m3,Shotcrete
c85f1b57a7a54d27a5e169d5feca87ff,R9410003,652 kgCO2e,1 m3,Shotcrete
a1907635d510422aa9d323c624ddb64a,R95112D1,540 kgCO2e,1 m3,Shotcrete
79a23990cc46452ba95f8e35a951fa60,R95112D1,536 kgCO2e,1 m3,Shotcrete
4f97173c6a06434da1dbf270d3db333d,R95112D1,537 kgCO2e,1 m3,Shotcrete
3b41c7d7da354e4e8f7036043e38bcd9,R95112D1,537 kgCO2e,1 m3,Shotcrete
940f77a697534024b62036b7903cbe89,R95112D1,536 kgCO2e,1 m3,Shotcrete
b979871143944e369c973b970bea3984,S70115,394 kgCO2e,1 m3,Shotcrete
2ce1822e7684499eb6374575c3419ac0,S70115,397 kgCO2e,1 m3,Shotcrete
73e5ee49cfd4473bb7d2faca70f91c36,S70115,395 kgCO2e,1 m3,Shotcrete
d576dacff41149b0852cb44fc415c0ef,S70115,405 kgCO2e,1 m3,Shotcrete
d47e12834e4347489bfa38076798dcbb,S70115,391 kgCO2e,1 m3,Shotcrete
8edb4369f5e545108881e73f3ba0fdb3,S70115,390 kgCO2e,1 m3,Shotcrete
2432061438cd421f8d1b6273d29d819a,S70115,394 kgCO2e,1 m3,Shotcrete
5e46fa85395f40279969434c206f2c96,S70115,399 kgCO2e,1 m3,Shotcrete
d7c206b3f0534a13b7d09ac65e4dc6fb,S70115,389 kgCO2e,1 m3,Shotcrete
92305a8604a542a3a72036baf8f67732,S70115,405 kgCO2e,1 m3,Shotcrete
e1b1624131834d1ab4e021e918cafd9e,S70119,353 kgCO2e,1 m3,Shotcrete
de1e60919a2f4f77a6c78d00d6efc602,S70119,355 kgCO2e,1 m3,Shotcrete
e58f07d66116498eba59ffefccf3212c,S70119,347 kgCO2e,1 m3,Shotcrete
f337fce374a34223bed05c43ac937e87,S70119,363 kgCO2e,1 m3,Shotcrete
622bc64a6a7546508d279b5bb4b16aa7,S70119,364 kgCO2e,1 m3,Shotcrete
d3dfb6f028014adfa993fe3cf7d692a6,S70119,357 kgCO2e,1 m3,Shotcrete
2ede8949d57942059781dfdbf7848cd6,S70119,353 kgCO2e,1 m3,Shotcrete
b9c9b2bd669040b3808b36e45893cf2a,S70119,352 kgCO2e,1 m3,Shotcrete
2db36de0a34943179d89356e0bf11d4b,S70119,349 kgCO2e,1 m3,Shotcrete
7f037cde239a465c8c3b64c311a3162b,S70119,352 kgCO2e,1 m3,Shotcrete
dcb5ca97af394836b545374c93c7fbc6,S70119,348 kgCO2e,1 m3,Shotcrete
4b59cdf47da04f57a0458fce8afe9519,S70160,453 kgCO2e,1 m3,Shotcrete
384f2c732d5740f3ae270d80a10ebcde,S70160,458 kgCO2e,1 m3,Shotcrete
562ed7fc6c05436bbcb29dafd51f832f,S70160,462 kgCO2e,1 m3,Shotcrete
15d680ff33b04efd902585dacca239ba,S70160,453 kgCO2e,1 m3,Shotcrete
c19b917fa226480dbbcee3e7bde8719e,S70160,467 kgCO2e,1 m3,Shotcrete
d359eba4366e4580a3c8ed178a4f55f3,S70160,457 kgCO2e,1 m3,Shotcrete
31689d36eea54b908367678d90d29b04,S70160,459 kgCO2e,1 m3,Shotcrete
dfcce33e801947ef9955a793cab17399,S70160,469 kgCO2e,1 m3,Shotcrete
2b6619e595df4d4889d9e11dea08b56e,S70160,450 kgCO2e,1 m3,Shotcrete
ff01c0e9733344d8a7b9324206a2b480,S70160,469 kgCO2e,1 m3,Shotcrete
0903cee10c154bf0a9378b7092065c94,S70187,473 kgCO2e,1 m3,Shotcrete
24ac81f713a741b48213764a30ea4d31,S70187,461 kgCO2e,1 m3,Shotcrete
b0614ad7261c4003acd364e8f311b85c,S70221,473 kgCO2e,1 m3,Shotcrete
1b19084f201345ee89a7dcac0094b972,S70325,405 kgCO2e,1 m3,Shotcrete
685c11544f354dd3b248f32cb102c840,S70421,467 kgCO2e,1 m3,Shotcrete
fd505cfbb090438ea7cc63264b45febe,S70421,458 kgCO2e,1 m3,Shotcrete
29a55b0a2d914dcc92decdedaf9c7231,S70425,393 kgCO2e,1 m3,Shotcrete
797bdbd24da3452187a1ef89a1272bb1,S70425,404 kgCO2e,1 m3,Shotcrete
a7c0d83760d842b79e6e61935eb6ad87,S70425,395 kgCO2e,1 m3,Shotcrete
ecf12e0b456a4be7a8ae01cd3bd5676a,S70550,467 kgCO2e,1 m3,Shotcrete
7d5132ef276d479e8d32dec14d67b0e8,S70588,403 kgCO2e,1 m3,Shotcrete
11d85e05b251415d88d9444e222612d1,S70588,405 kgCO2e,1 m3,Shotcrete
cede564a588c4dac8d1d885b01c9f24d,S70588,414 kgCO2e,1 m3,Shotcrete
7c3e5afaf9c04f9d971eb94b299161d6,S70588,402 kgCO2e,1 m3,Shotcrete
063c85f34f9841fe87a679517692f8e9,S70606,468 kgCO2e,1 m3,Shotcrete
cd8518ee9bd1413c93e82fb7ec2285b6,S72062,415 kgCO2e,1 m3,Shotcrete
cae8279bed3a4567a47da6384f0106ed,S75000,481 kgCO2e,1 m3,Shotcrete
f4a0088c6e81482e9cf467030edb8aaa,S75000,489 kgCO2e,1 m3,Shotcrete
2270f43eae164f3589a0ea5d18687bea,S75000,489 kgCO2e,1 m3,Shotcrete
79245b0510604b69a032dd09c8db3f18,S75000,500 kgCO2e,1 m3,Shotcrete
c8821943c6d04f6f8ae370eb8de642d4,S75000,490 kgCO2e,1 m3,Shotcrete
c2a567c0f4124baba65b65f1c584c904,S75000,484 kgCO2e,1 m3,Shotcrete
fda0a19acb1c4712950bd08720227129,S75000,497 kgCO2e,1 m3,Shotcrete
551961388e2346b7880250582a63bcdc,S75000,484 kgCO2e,1 m3,Shotcrete
b71c8c24bbb34b42b76e767a0b0f7c47,S75000,488 kgCO2e,1 m3,Shotcrete
6118b63819f14d39afd3cd38c41dd228,S75000,493 kgCO2e,1 m3,Shotcrete
b62c37f51ecf4f9a9ceef42d131e5fe1,S75015,421 kgCO2e,1 m3,Shotcrete
d4613c699e07491f91b5e0efb24fe7c4,S75015,415 kgCO2e,1 m3,Shotcrete
6a6aae12a5ba4f64988d24e9e1211bcb,S75015,418 kgCO2e,1 m3,Shotcrete
e1564792e37241c1a7d1840562999d0b,S75015,424 kgCO2e,1 m3,Shotcrete
8faa88985d23479eb8ecafa3358d4759,S75015,425 kgCO2e,1 m3,Shotcrete
024cc5a5b2694183b4042462a83e1fe1,S75015,417 kgCO2e,1 m3,Shotcrete
29eaaf83271b4227a53a4d8b73e4bf15,S75015,432 kgCO2e,1 m3,Shotcrete
dee9f3cc431e4e6abf9b1899a5b4c23a,S75015,422 kgCO2e,1 m3,Shotcrete
f95480e250b0435c98719cbdffcd0387,S75015,421 kgCO2e,1 m3,Shotcrete
086fec77c7e64661a4d1d53b1171cb4c,S75015,432 kgCO2e,1 m3,Shotcrete
5c68013ef59546798afd9f2571925065,S75047,501 kgCO2e,1 m3,Shotcrete
8390d8b6d02140049be543dc2a079b1b,S75114,500 kgCO2e,1 m3,Shotcrete
b28314eae21347c0b63585b10d1da680,S75115,495 kgCO2e,1 m3,Shotcrete
9e031a56387644d5b6fe253f1aa6dd7f,S75129,503 kgCO2e,1 m3,Shotcrete
c73b5a1eba984ae092400adaedbab3d7,S75169,435 kgCO2e,1 m3,Shotcrete
1d89df0e2aa847dda0d6dd52068a5a24,S75169,424 kgCO2e,1 m3,Shotcrete
5278b62cfcd341bfbbb4d8ba275ca003,S75169,424 kgCO2e,1 m3,Shotcrete
8a0061c6766d47e49558b5aa1f65e096,S75169,449 kgCO2e,1 m3,Shotcrete
ac9ed62b146d411aaf6794810d54c692,S75169,435 kgCO2e,1 m3,Shotcrete
72be58f9084d46328ec2f0fe5bb3f661,S75169,428 kgCO2e,1 m3,Shotcrete
15b1deec250447178a619ab13a150c2b,S75169,418 kgCO2e,1 m3,Shotcrete
3c920ebc5e3d42df90d2bc67552802e4,S75169,420 kgCO2e,1 m3,Shotcrete
fd6c8788ae294308afbd6aec32870592,S75169,427 kgCO2e,1 m3,Shotcrete
f55769734a7343b39bb9b133ee13b1ca,S75169,424 kgCO2e,1 m3,Shotcrete
fbc8136a60884d2d8802811906670d6a,S75169,420 kgCO2e,1 m3,Shotcrete
4c148b88e5a149fdb76d4b33c097c20e,S75195,493 kgCO2e,1 m3,Shotcrete
64f781358e8a4055be0f4123a9e932e3,S75195,495 kgCO2e,1 m3,Shotcrete
1fa732899d4849ec8b3b6ed39b12f13a,S75195,492 kgCO2e,1 m3,Shotcrete
baf6d60b812b486a8ad559ec4472724c,S75195,493 kgCO2e,1 m3,Shotcrete
ecf1a11a5ce143c389f99d6011548b4b,S75195,505 kgCO2e,1 m3,Shotcrete
38437bfb522e4e25be4d0fb90f876a43,S75195,497 kgCO2e,1 m3,Shotcrete
bd820bf9ea2e46e99c6cce0ecc772b37,S75195,502 kgCO2e,1 m3,Shotcrete
6d4059f55af04b83b17bc235b161ae31,S75195,488 kgCO2e,1 m3,Shotcrete
765b06e1f8994f8490cf6713ecbb1fff,S75195,489 kgCO2e,1 m3,Shotcrete
b0a96147f326409bae742846c52f3b5d,S75195,492 kgCO2e,1 m3,Shotcrete
245f05c1f3364265972f65b4f97e628d,S75195,486 kgCO2e,1 m3,Shotcrete
d72dae9b591743f79bda2aa32cf66427,S75417,493 kgCO2e,1 m3,Shotcrete
fd71b2a814974e43bdee561cdf3d0f8a,S75417,494 kgCO2e,1 m3,Shotcrete
ab3688b73ab04b92b6a05b02817ea267,S75417,505 kgCO2e,1 m3,Shotcrete
56bc8e481ac24817a3ada61eae3e7073,S75417,486 kgCO2e,1 m3,Shotcrete
abc6a7655bff46f0a5a78185efbbf7ea,S75417,496 kgCO2e,1 m3,Shotcrete
201d45ea4c7841ebb8c5b9b15f7774c4,S75417,498 kgCO2e,1 m3,Shotcrete
57bab66252604cde990141280f5c6e39,S75417,493 kgCO2e,1 m3,Shotcrete
f71dfdfbedc04fca96c38f8c1be705ba,S75417,494 kgCO2e,1 m3,Shotcrete
64666d180e9041698b6cd8d25028d8a1,S75417,489 kgCO2e,1 m3,Shotcrete
a2eb99b882f34a0e9861721ec2f72ae8,S75419,518 kgCO2e,1 m3,Shotcrete
6bf66cb831124aab8825732616f7b9b2,S75455,481 kgCO2e,1 m3,Shotcrete
3ddd6448e9e14641a12ce70f5b29cfa8,S75455,487 kgCO2e,1 m3,Shotcrete
1c467f55d69d4ee68105b3409e7a969f,S75455,492 kgCO2e,1 m3,Shotcrete
78bf027a49fa4562b7aa8f03215e6424,S75455,489 kgCO2e,1 m3,Shotcrete
ec273b9ecd8c4ba38040e9483df009bd,S75455,490 kgCO2e,1 m3,Shotcrete
48f00f03d7174d4680efd9d166dca6c4,S75455,500 kgCO2e,1 m3,Shotcrete
465bb0647a9541499596881516e3cfc9,S75455,497 kgCO2e,1 m3,Shotcrete
4a7c5d90c193490dbf721721df730409,S75455,488 kgCO2e,1 m3,Shotcrete
bdfd381c889e49cda86e1c737069a0ff,S75455,484 kgCO2e,1 m3,Shotcrete
4a518a01b2394e97a8ad84beb0a254e5,S75455,488 kgCO2e,1 m3,Shotcrete
13fec702954145cfb591d7c4ec5ad36f,S75455,484 kgCO2e,1 m3,Shotcrete
a4ad164654e14803a762adde0f88ee3e,S75460,513 kgCO2e,1 m3,Shotcrete
e1ed96f1a8ac4bdea52b3fed36887c59,S75465,417 kgCO2e,1 m3,Shotcrete
a120d2f07c0b419f9122f08dbc32a750,S75465,421 kgCO2e,1 m3,Shotcrete
9d474c4ec95447ee9b52bc5b68a4e551,S75465,423 kgCO2e,1 m3,Shotcrete
1f50f6ebc7d345e4ad13bd98c10cc5e3,S75465,415 kgCO2e,1 m3,Shotcrete
276afc29b4f143879dfb22d2ae884eeb,S75465,432 kgCO2e,1 m3,Shotcrete
ee7370f13acc411fa51087655b4c869a,S75465,421 kgCO2e,1 m3,Shotcrete
40ba6a0f76cc498881f5ec58fe778327,S75465,435 kgCO2e,1 m3,Shotcrete
af66a25cbff14e67981ca09e0f105b3b,S75465,417 kgCO2e,1 m3,Shotcrete
67f109eeae4b4d07abf8d7fb74c26034,S75465,421 kgCO2e,1 m3,Shotcrete
95d300d0843e41ac836b84e4851fca73,S75465,420 kgCO2e,1 m3,Shotcrete
fc6d99c77fc048c1a2a6cf68b4d06791,S75465,431 kgCO2e,1 m3,Shotcrete
0d4f2bf366704ecf839ea19437ae16c9,S75465,425 kgCO2e,1 m3,Shotcrete
414bcc0da09848e8aa53aa5029cd5e49,S75E250071,490 kgCO2e,1 m3,Shotcrete
8de24ce265e24a07a13157e50530d4af,S75E250071,491 kgCO2e,1 m3,Shotcrete
273ab949745f4c1f83aa6bd3ac4ee3dd,S75E250072,493 kgCO2e,1 m3,Shotcrete
45bdf9ceade3428aa5990e12f32f809d,S75E250F7,395 kgCO2e,1 m3,Shotcrete
32bce6dc890f4c788f0d7ec06de810bd,S75E250F7,399 kgCO2e,1 m3,Shotcrete
d5e01a14c3ad44dbb2ac1cbb16e7bb95,S75E250F7,396 kgCO2e,1 m3,Shotcrete
deec69e60751415e833d788c1c4c6096,S75E250F7,409 kgCO2e,1 m3,Shotcrete
b8fbcec98b0d4b0aa27bda33b7e2446e,S75E250F7,398 kgCO2e,1 m3,Shotcrete
592a865c8c4d4b8bb0e508f359164f07,S75E250F7,403 kgCO2e,1 m3,Shotcrete
aa1dfc6264834ce7bcad7f81729f5d89,S75E250F7,410 kgCO2e,1 m3,Shotcrete
105bb5fff7ac4f3d92c24b0487beb1e4,S75E250F7,398 kgCO2e,1 m3,Shotcrete
8d0da2eb20da4d3785c6b81c13b488e7,S75E250F7,402 kgCO2e,1 m3,Shotcrete
b8b9ff49b3bb41028accf1fd93470e55,S75E250F7,399 kgCO2e,1 m3,Shotcrete
a7ed8721b0744aa0b56c87838dedc9f2,S75E250U71,491 kgCO2e,1 m3,Shotcrete
fde47405d8cc4f8b9efd53c835caa71c,S75E252F7,442 kgCO2e,1 m3,Shotcrete
3d88ea16869840d38995116500cc82ed,S75E252F7,439 kgCO2e,1 m3,Shotcrete
830a223daf804ff1af4ca7fe8e24a0ba,S75E252F7,450 kgCO2e,1 m3,Shotcrete
3275729b97034e779a97201cead5219a,S75E252F7,436 kgCO2e,1 m3,Shotcrete
b3f742c2772146b6a89fb880a808fb5a,S75E252F7,440 kgCO2e,1 m3,Shotcrete
ce3f24a74b2b417994052b46f91351e2,S75E252F7,440 kgCO2e,1 m3,Shotcrete
6dbd0c23f0944308944001c8e735e3ae,S75E252F7,444 kgCO2e,1 m3,Shotcrete
1a6e7eb6312847dcb0c63d718c5a51eb,S75E252F7,451 kgCO2e,1 m3,Shotcrete
4d6fedb32f5d4e0297bc43b4666b6737,S75E252F7,434 kgCO2e,1 m3,Shotcrete
dec0776dac9740c7bfd58c50657aacdc,S75E252F7,436 kgCO2e,1 m3,Shotcrete
f5f8b127471140569c8d50741e4f4ba4,S75E252F7,440 kgCO2e,1 m3,Shotcrete
8b55c03e49ee4268831d1421409284ef,S76107,507 kgCO2e,1 m3,Shotcrete
e4ea84d8dd924dc3b47f28a3a60b69e7,S76107,495 kgCO2e,1 m3,Shotcrete
8fc88b88030c4bd4b88317e50fd49014,S76107,494 kgCO2e,1 m3,Shotcrete
771c21fdcc2b4727801cbcd31378ed66,S77086,516 kgCO2e,1 m3,Shotcrete
097e2af2ded6479e82ab144e92ea826f,S78027,391 kgCO2e,1 m3,Shotcrete
