ID,name,gwp,declared_unit,category
ec35q5w5,1621035,491 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ue7wz,1621035,491 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec36twht,1623261,573 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pkj4n,1624679,270 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3duers,163135C1,394 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec369feb,163135D1,375 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33yp2q,163135E1,357 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3szqzd,1631C5C1,389 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3nqd6u,1631C5D2,372 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3t8n43,1631C5E1,351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33guj9,166115K2,270 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec35f4bw,1661350A,471 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3r9x8n,1681C5C4,418 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38mjn0,170115K1,277 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec399h18,1701C5C1,430 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3etxn8,175135C1,463 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3bds7j,178,407 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3x68kk,"2000 GROUT ST CEMENT 3/8""",362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec309bwa,"2000 GROUT ST CEMENT 3/8""",362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mdpnh,"2000 GROUT ST CEMENT 3/8""",364 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qm9qt,"2000 GROUT ST CEMENT 3/8""",364 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qdkx1,"2000 GROUT ST CEMENT 3/8""",344 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dmga5,"2000 GROUT ST CEMENT 3/8""",348 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dx61z,"2000 GROUT ST CEMENT 3/8""",346 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3uqg61,"2000 GROUT ST CEMENT 3/8""",346 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3j3tn0,"2000 GROUT ST CEMENT 3/8""",362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dujh7,"2000 GROUT ST CEMENT 3/8""",364 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3gj0qd,"2000 GROUT ST CEMENT 3/8""",364 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30wapm,"2000 GROUT ST CEMENT 3/8""",365 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pucyf,"2000 GROUT ST CEMENT 3/8""",364 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec34x42b,"2000 GROUT ST CEMENT 3/8""",350 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32j5wh,"2000 GROUT ST CEMENT 3/8""",344 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec377ucn,"2000 GROUT ST CEMENT 3/8""",353 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32z1uk,"2000 GROUT ST CEMENT 3/8""",351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3h3ckn,"2000 GROUT ST CEMENT 3/8""",351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3m9mg3,"2000 GROUT ST CEMENT 3/8""",351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3b7x9j,"2000 GROUT ST CEMENT 3/8""",362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3a4k95,"2000 GROUT ST CEMENT 3/8""",351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32yjw8,"2000 GROUT ST CEMENT 3/8""",351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec344ewk,2000psi ASTM C476 GROUT ASH,359 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3hx6d4,2000psi ASTM C476 GROUT ASH,370 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rgcfk,2000psi ASTM C476 GROUT ASH,362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3t0pfc,2000psi ASTM C476 GROUT ASH,360 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3yy0d2,2000psi ASTM C476 GROUT ASH,373 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38nhtk,2000psi ASTM C476 GROUT ASH,371 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ecuzq,2000psi ASTM C476 GROUT ASH,360 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3assyg,2000psi ASTM C476 GROUT ASH,357 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3q5b00,2000psi ASTM C476 GROUT ASH,361 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec393k4r,2000psi ASTM C476 GROUT ASH,371 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3xdhsn,2000psi ASTM C476 GROUT ASH,372 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30tw7p,2000psi ASTM C476 GROUT ASH,370 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
