ID,name,gwp,declared_unit,category
ec3hfhk8,Atmosphere Duct Wrap and KN Series,7.87 kgCO2e,1 m2,Mechanical_Insulation
ec3x2d6t,Atmosphere Duct Wrap and KN Series insulation - unfaced,7.88 kgCO2e,1 m2,Mechanical_Insulation
