ID,name,gwp,declared_unit,category
ec34kkgc,"5/8"" DensElement® Sheathing Gypsum Panel",498 kgCO2e,1000 ft2,Gypsum_Sheathing_Board
ec31wybs,"5/8"" DensGlass® Fireguard® Sheathing Gypsum Panel",467 kgCO2e,1000 ft2,Gypsum_Sheathing_Board
