ID,name,gwp,declared_unit,category
ec3rzu1n,S-P-08345 OTIS GEN3 MACHINE ROOM LESS ELEVATOR,23.3 kgCO2e,1 tkm,Elevators
ec3698gf,Schindler 5000 X - Rope,1.24 kgCO2e,1 tkm,Elevators
