ID,name,gwp,declared_unit,category
ec3rpdms,Armaflex Endura®,4.6 kgCO2e,1 m2,Mechanical_Insulation
ec31wth4,Armaflex® AMP,4.6 kgCO2e,1 m2,Mechanical_Insulation
ec3awe4x,Armaflex® C1G,5.69 kgCO2e,1 m2,Mechanical_Insulation
ec3mgfeb,Armaflex® Class 0 Plus,4.6 kgCO2e,1 m2,Mechanical_Insulation
ec3u1d74,Armaflex® DS,5.91 kgCO2e,1 m2,Mechanical_Insulation
ec3qebyh,Armaflex® FRV,5.53 kgCO2e,1 m2,Mechanical_Insulation
ec39hsst,Armaflex®Class 0,5.64 kgCO2e,1 m2,Mechanical_Insulation
ec3df2z3,Armaflex®Class 1,5.69 kgCO2e,1 m2,Mechanical_Insulation
