ID,name,gwp,declared_unit,category
ec370jnd,12.5 mm Gypboard® Plain,3.17 kgCO2e,1 m2,Gypsum_Board
ec30eed7,15 mm Gypboard® Plain,3.99 kgCO2e,1 m2,Gypsum_Board
ec3gjtqk,Gypboard Plain Plasterboard,,1 m2,Gypsum_Board
